1.0, 0.05145001658314972, 0.009235366177093182, -4892.536536536537, 11.34129804995329, 2498.132132132132, 2.096414441867502, 0.001757981404828252, 0.00030840025979340414
1.1, 0.07314858302573289, 0.00853534956889447, -4885.7657657657655, 14.875297094607625, 2496.3183183183182, 2.8054670591890702, 0.0028620528800708976, 0.0003046757543684217
1.2, 0.13266439612785963, 0.013770956263309259, -4871.735735735736, 21.8538743947222, 2492.4404404404404, 4.341549868591593, 0.006283018420489226, 0.000762941712758367
1.3, 0.18226640782735334, 0.01868548197808038, -4852.32032032032, 27.750235549821337, 2486.932932932933, 5.7337057727437415, 0.010115502119506126, 0.0009443534966307848
1.4, 0.26773594701522624, 0.02667327758144675, -4820.930930930931, 36.220244896668056, 2478.740740740741, 7.560225450389199, 0.016330573960203588, 0.0021051553455047516
1.5, 0.386010970329689, 0.047656168177473354, -4779.393393393393, 46.59733584771237, 2466.3383383383384, 10.140239943302594, 0.027419857628733176, 0.0032763894353494303
1.6, 0.49390539688837976, 0.04711525121452411, -4725.655655655655, 56.22272263138482, 2449.261261261261, 12.619431875947607, 0.039812515217920626, 0.004041466285666246
1.7, 0.658828233625176, 0.06187072619955014, -4651.145145145145, 68.99299955750509, 2425.4354354354355, 17.428061364032835, 0.07146760539023389, 0.009910939486444554
1.8, 0.8402329412050241, 0.06442959334033037, -4556.750750750751, 82.4977989025204, 2393.3033033033034, 22.378379990296196, 0.11128708688668648, 0.013841956073903901
1.9, 1.024054056690904, 0.12161772601174922, -4437.775775775775, 96.13577825989348, 2348.2422422422424, 30.04823245468905, 0.19008342603179545, 0.027498047291273277
2.0, 1.3195665631597562, 0.1412485443927528, -4275.0950950950955, 114.87238846475493, 2278.8168168168168, 42.309189841244894, 0.3580135090045, 0.04344856545898201
2.1, 1.7195917103596212, 0.20728064869608617, -4074.5405405405404, 137.6898638488499, 2177.985985985986, 63.839417878602895, 0.7762802428721682, 0.08240290625731478
2.2, 2.182540000270458, 0.22960231440838672, -3797.325325325325, 162.50764290725695, 1985.097097097097, 116.47545713022669, 2.46664220249005, 0.25210516614270934
2.3, 3.3886721708680536, 0.3127820499283759, -3347.027027027027, 211.6959835701424, 1178.8308308308308, 544.3058791518501, 60.6590845472273, 5.836940690946369
2.4, 2.0314952445494097, 0.1683343798413349, -2947.359359359359, 171.0366379507955, 77.65365365365365, 342.9638797152784, 55.83622892295031, 4.453329492353265
2.5, 1.650254250246242, 0.14537490554291926, -2698.3983983983985, 160.57777760355737, 13.893893893893894, 220.9349796619159, 22.40830538582627, 2.3152301264303823
2.6, 1.2634568744340056, 0.13509905326231858, -2517.5315315315315, 146.12467682747734, 16.36836836836837, 182.5343495859581, 13.606906666734496, 1.314090313733221
2.7, 1.1385505858309521, 0.11938339862082599, -2364.870870870871, 144.04889595817494, 12.90890890890891, 151.37481048101455, 10.127356202233448, 1.1028303465708111
2.8, 0.9628777006869386, 0.09490480409466043, -2224.8568568568567, 137.3768646223373, 35.187187187187185, 119.8686885407631, 5.713363076790505, 0.37517859996233577
2.9, 0.8368190061874233, 0.08972844562196225, -2107.2712712712714, 132.64282719050652, 9.765765765765765, 111.58269464747586, 4.829456931302225, 0.4436917462827382
